hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
0,1.0,6,2,17,29,1,1,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,146.0,0.0,2.0
0,1.0,110,2,17,29,1,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,12,2,17,29,1,1,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,121.0,0.0,1.0
0,1.0,255,2,17,29,1,1,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,81.0,0.0,1.0
0,1.0,21,2,17,29,1,1,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,125.0,0.0,2.0
0,1.0,23,2,17,29,1,1,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,125.0,0.0,0.0
0,1.0,100,2,17,29,2,1,2,0,0,,2.0,0,0,0,3.0,0,0,385.0,0.0,3.0,85.0,0.0,0.0
0,1.0,89,2,17,29,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,78.33,0.0,0.0
0,1.0,34,2,17,29,2,1,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,125.0,0.0,1.0
0,1.0,54,2,17,29,2,1,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,125.0,0.0,2.0
0,1.0,15,2,17,29,2,1,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,111.0,0.0,1.0
0,1.0,221,2,17,29,2,1,2,0,0,,2.0,0,0,0,3.0,0,0,385.0,0.0,3.0,85.0,0.0,0.0
0,1.0,5,2,17,29,2,1,2,0,0,,2.0,0,0,0,3.0,0,0,385.0,0.0,3.0,26.0,0.0,0.0
0,1.0,13,2,17,29,2,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,108.0,0.0,0.0
0,1.0,59,2,17,29,2,3,1,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,1.0
0,1.0,233,2,17,29,2,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,92.0,0.0,1.0
0,1.0,287,2,17,29,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,241.0,0.0,0.0,62.37,0.0,0.0
0,1.0,104,2,17,29,2,5,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,155.0,0.0,0.0
0,1.0,251,2,17,29,2,5,2,2,0,0.0,0.0,0,0,0,,0,0,250.0,0.0,0.0,108.0,0.0,0.0
0,1.0,103,2,17,29,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,1.0
0,1.0,20,2,17,29,2,2,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,127.0,0.0,1.0
0,1.0,85,2,17,29,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,177.0,0.0,0.0,48.0,0.0,0.0
0,1.0,38,2,18,30,2,0,2,0,0,2.0,2.0,0,0,0,3.0,0,0,468.0,0.0,0.0,105.61,0.0,0.0
0,1.0,25,2,18,30,2,0,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,102.0,0.0,1.0
0,1.0,25,2,18,30,2,0,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,102.0,0.0,1.0
0,1.0,179,2,18,30,2,1,2,1,0,2.0,2.0,0,0,0,,0,0,241.0,0.0,0.0,131.16,0.0,0.0
0,1.0,87,2,18,30,2,3,2,0,0,,2.0,0,0,0,0.0,0,0,6.0,0.0,0.0,48.0,0.0,0.0
0,1.0,87,2,18,30,2,3,2,0,0,,2.0,0,0,0,0.0,0,0,6.0,0.0,0.0,48.0,0.0,0.0
0,1.0,43,2,18,30,2,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,0.0
0,1.0,221,2,18,30,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,214.65992721391024,0.0,3.0,83.43,0.0,0.0
0,1.0,221,2,18,30,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,214.65992721391024,0.0,3.0,71.43,0.0,0.0
0,1.0,221,2,18,30,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,214.65992721391024,0.0,3.0,82.0,0.0,0.0
0,1.0,221,2,18,30,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,214.65992721391024,0.0,3.0,71.43,0.0,0.0
0,1.0,221,2,18,30,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,214.65992721391024,0.0,3.0,83.43,0.0,0.0
0,1.0,219,2,18,30,2,5,2,0,0,2.0,2.0,0,0,0,,0,0,242.0,0.0,0.0,117.0,0.0,1.0
0,1.0,105,2,18,30,2,5,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,155.0,0.0,0.0
0,1.0,188,2,18,30,4,7,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,80.85,0.0,0.0
0,1.0,190,2,18,30,4,10,2,0,0,2.0,2.0,0,0,0,3.0,0,0,242.0,0.0,0.0,117.0,0.0,1.0
0,1.0,72,2,18,1,1,2,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,123.0,0.0,0.0
0,1.0,237,2,18,1,1,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,0.0
0,1.0,18,2,18,1,1,3,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,133.5,0.0,0.0
0,1.0,65,2,18,1,1,3,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,123.0,0.0,2.0
0,1.0,65,2,18,1,1,3,2,1,0,0.0,0.0,0,0,0,,0,0,250.0,0.0,0.0,150.0,0.0,0.0
0,1.0,208,2,18,1,1,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,81.0,0.0,0.0
0,1.0,155,2,18,1,1,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,115.0,0.0,1.0
0,1.0,13,2,18,1,1,4,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,105.0,0.0,2.0
0,1.0,152,2,18,1,1,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,37,2,18,1,1,4,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,213.0,0.0,0.0
0,1.0,155,2,18,1,1,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,145.0,0.0,1.0
0,1.0,73,2,18,1,3,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,1.0
0,1.0,308,2,18,1,3,6,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,82.8,0.0,0.0
0,1.0,37,2,18,2,0,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,132.0,0.0,0.0
0,1.0,87,2,18,2,0,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,0.0
0,1.0,19,2,18,2,0,4,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,133.5,0.0,1.0
0,1.0,111,2,18,2,0,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,0.0
0,1.0,70,2,18,2,2,5,1,0,0,,2.0,0,0,0,0.0,0,0,177.0,0.0,0.0,42.0,0.0,0.0
0,1.0,74,2,18,2,2,5,1,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,2.0
0,1.0,84,2,18,2,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,147.0,0.0,0.0
0,1.0,127,2,18,2,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,1.0
0,1.0,18,2,18,2,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,143.0,0.0,0.0,73.5,0.0,0.0
0,1.0,41,2,18,2,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,1.0
0,1.0,209,2,18,3,0,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,82.8,0.0,0.0
0,1.0,237,2,18,3,0,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,3.0,92.0,0.0,0.0
0,1.0,94,2,18,3,0,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,2.0
0,1.0,83,2,18,3,0,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,147.0,0.0,0.0
0,1.0,93,2,18,3,0,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,147.0,0.0,2.0
0,1.0,65,2,18,3,3,9,2,0,0,,1.0,0,0,0,0.0,0,3,214.65992721391024,0.0,0.0,95.0,0.0,0.0
0,1.0,65,2,18,3,3,9,2,0,0,,1.0,0,0,0,0.0,0,3,214.65992721391024,0.0,0.0,125.0,0.0,0.0
0,1.0,229,2,18,3,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,60.0,0.0,2.0
0,1.0,228,2,18,3,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,242.0,0.0,0.0,54.0,0.0,1.0
0,1.0,217,2,18,3,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.86,0.0,1.0
0,1.0,202,2,18,4,0,1,2,0,0,,2.0,0,0,0,3.0,0,0,251.0,0.0,3.0,90.0,0.0,0.0
0,1.0,0,2,18,4,0,1,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,137.0,0.0,0.0
0,1.0,43,2,18,4,0,2,1,0,0,1.0,1.0,0,0,0,0.0,0,0,214.65992721391024,0.0,3.0,50.0,0.0,0.0
0,1.0,108,2,18,4,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,51,2,18,4,0,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,0.0
0,1.0,54,2,18,4,0,3,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,165.0,0.0,0.0
0,1.0,15,2,18,4,1,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,101.25,0.0,1.0
0,1.0,210,2,18,4,2,5,1,0,0,,2.0,0,0,0,0.0,0,0,177.0,0.0,0.0,50.4,0.0,1.0
0,1.0,210,2,18,4,2,5,2,0,0,,2.0,0,0,0,4.0,0,0,177.0,0.0,0.0,90.0,0.0,1.0
0,1.0,210,2,18,4,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,177.0,0.0,0.0,68.4,0.0,1.0
0,1.0,253,2,18,4,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,243.0,0.0,1.0,50.85,0.0,0.0
0,1.0,227,2,18,4,2,8,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,81.0,0.0,0.0
0,1.0,194,2,18,4,4,10,2,0,0,2.0,2.0,0,0,0,,0,0,241.0,0.0,0.0,139.51,0.0,0.0
0,1.0,19,2,18,5,0,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,105.0,0.0,1.0
0,1.0,37,2,18,5,0,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,136.0,0.0,1.0
0,1.0,5,2,18,5,0,2,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,87.0,0.0,1.0
0,1.0,214,2,18,5,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,0.0
0,1.0,14,2,18,5,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,90.0,0.0,1.0
0,1.0,29,2,18,5,0,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,104.0,0.0,1.0
0,1.0,5,2,18,5,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,112.0,0.0,1.0
0,1.0,49,2,18,5,1,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,1.0
0,1.0,89,2,18,5,1,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,0.0
0,1.0,44,2,18,5,1,2,2,0,0,0.0,0.0,0,0,0,3.0,0,0,250.0,0.0,0.0,107.17,0.0,2.0
0,1.0,54,2,18,5,2,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,1.0
0,1.0,15,2,18,5,2,3,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,78.0,0.0,1.0
0,1.0,106,2,18,5,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,1.0
0,1.0,226,2,18,5,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,109.8,0.0,0.0
0,1.0,225,2,18,5,2,5,1,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,81.0,0.0,1.0
0,1.0,233,2,18,5,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,60.0,0.0,2.0
0,1.0,233,2,18,5,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,175.0,0.0,0.0,66.24,0.0,0.0
0,1.0,93,2,18,5,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,2.0
0,1.0,295,2,18,5,2,6,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,1.0
0,1.0,330,2,18,5,6,12,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,75.0,0.0,0.0
0,1.0,116,2,18,6,0,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,1.0
0,1.0,116,2,18,6,0,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,2.0
0,1.0,115,2,18,6,1,1,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,1.0
0,1.0,227,2,18,6,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,81.0,0.0,0.0
0,1.0,227,2,18,6,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,2.0
0,1.0,90,2,18,6,2,6,2,1,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,0.0,98.0,0.0,0.0
0,1.0,17,2,18,6,2,6,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,168.13,0.0,0.0
0,1.0,152,2,18,6,2,6,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,115.0,0.0,1.0
0,1.0,86,2,18,6,4,6,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,155.0,0.0,1.0
0,1.0,33,2,18,6,4,8,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,127.83,0.0,1.0
0,1.0,49,2,19,7,2,0,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,132.0,0.0,0.0
0,1.0,136,2,19,7,2,0,2,0,0,2.0,2.0,0,0,0,4.0,0,0,242.0,0.0,0.0,115.0,0.0,1.0
0,1.0,17,2,19,7,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,68.0,0.0,1.0
0,1.0,41,2,19,7,2,1,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,125.0,0.0,2.0
0,1.0,319,2,19,7,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,0.0
0,1.0,123,2,19,7,2,5,2,0,0,0.0,0.0,0,0,0,3.0,0,0,250.0,0.0,0.0,90.0,0.0,1.0
0,1.0,70,2,19,7,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,1.0
0,1.0,2,2,19,8,1,0,1,0,0,,2.0,0,0,0,0.0,0,0,152.0,0.0,0.0,64.0,0.0,1.0
0,1.0,82,2,19,8,1,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,104,2,19,8,1,3,2,0,0,,2.0,0,0,0,0.0,0,0,410.0,0.0,0.0,40.95,0.0,0.0
0,1.0,140,2,19,8,1,4,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,155.0,0.0,1.0
0,1.0,158,2,19,8,1,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,31,2,19,8,1,5,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,129.0,0.0,2.0
0,1.0,82,2,19,8,1,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,183,2,19,8,4,10,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,96.43,0.0,2.0
0,1.0,15,2,19,9,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,90.0,0.0,0.0
0,1.0,7,2,19,9,0,2,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,1.0
0,1.0,7,2,19,9,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,1.0
0,1.0,257,2,19,9,0,2,1,0,0,,0.0,0,0,0,3.0,0,0,214.65992721391024,0.0,3.0,67.5,0.0,0.0
0,1.0,54,2,19,9,0,3,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,165.0,0.0,0.0
0,1.0,302,2,19,9,0,4,2,0,0,,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,3.0,81.0,0.0,0.0
0,1.0,47,2,19,9,0,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,1.0
0,1.0,257,2,19,9,0,4,2,0,0,,0.0,0,0,0,3.0,0,0,214.65992721391024,0.0,3.0,91.0,0.0,0.0
0,1.0,231,2,19,9,0,4,2,0,0,,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,3.0,81.0,0.0,0.0
0,1.0,302,2,19,9,0,4,1,0,0,,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,3.0,57.5,0.0,0.0
0,1.0,29,2,19,9,1,5,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,169.0,0.0,0.0
0,1.0,120,2,19,9,1,5,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,155.0,0.0,0.0
0,1.0,296,2,19,10,0,1,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,67.5,0.0,2.0
0,1.0,79,2,19,10,0,4,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,155.0,0.0,0.0
0,1.0,78,2,19,10,0,4,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,155.0,0.0,0.0
0,1.0,140,2,19,10,2,5,1,0,0,,2.0,0,0,0,0.0,0,0,96.0,0.0,3.0,48.0,0.0,0.0
0,1.0,14,2,19,10,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,96.14,0.0,0.0
0,1.0,130,2,19,10,2,8,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,2.0
0,1.0,288,2,19,10,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,72.0,0.0,1.0
0,1.0,0,2,19,11,0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,0.0,80.0,0.0,0.0
0,1.0,13,2,19,11,0,3,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,87.67,0.0,1.0
0,1.0,77,2,19,11,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,24,2,19,11,2,3,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,130.0,0.0,2.0
0,1.0,154,2,19,11,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,1.0
0,1.0,150,2,19,11,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,77,2,19,11,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,242.0,0.0,0.0,85.0,0.0,1.0
0,1.0,233,2,19,11,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,1.0
0,1.0,233,2,19,11,2,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,67.5,0.0,0.0
0,1.0,10,2,19,11,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,96.67,0.0,3.0
0,1.0,116,2,19,11,0,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,3.0,100.0,0.0,0.0
0,1.0,8,2,19,12,0,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,2.0
0,1.0,98,2,19,12,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,1.0
0,1.0,22,2,19,12,1,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,90.0,0.0,1.0
0,1.0,52,2,19,12,1,2,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,125.0,0.0,1.0
0,1.0,102,2,19,12,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,0.0
0,1.0,120,2,19,12,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.0,0.0,2.0
0,1.0,263,2,19,12,2,7,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,3.0,54.0,0.0,2.0
0,1.0,201,2,19,13,1,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,76.5,0.0,1.0
0,1.0,95,2,19,13,1,1,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,1.0
0,1.0,38,2,19,13,2,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,151.0,0.0,2.0
0,1.0,2,2,19,13,2,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,119.5,0.0,0.0
0,1.0,134,2,19,13,2,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,122.0,0.0,2.0
0,1.0,70,2,19,13,2,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,147.0,0.0,0.0
0,1.0,124,2,19,13,2,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,115.0,0.0,1.0
0,1.0,189,2,19,13,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,50.85,0.0,0.0
0,1.0,81,2,19,13,2,5,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,123.0,0.0,0.0
0,1.0,261,2,19,13,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,0.0
0,1.0,89,2,19,13,2,6,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,115.0,0.0,2.0
0,1.0,337,2,19,13,4,6,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,0.0
0,1.0,338,2,19,13,4,6,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,60.0,0.0,0.0
0,1.0,10,2,19,13,4,7,2,0,0,,2.0,0,0,0,3.0,0,0,243.0,0.0,0.0,56.5,0.0,1.0
0,1.0,47,2,20,14,1,0,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,89.0,0.0,0.0
0,1.0,101,2,20,14,1,0,2,0,0,,2.0,0,0,0,3.0,0,0,251.0,0.0,3.0,62.0,0.0,0.0
0,1.0,101,2,20,14,1,0,1,0,0,,2.0,0,0,0,0.0,0,0,251.0,0.0,3.0,44.0,0.0,0.0
0,1.0,3,2,20,14,1,0,2,0,0,1.0,1.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,95.0,0.0,0.0
0,1.0,98,2,20,14,2,1,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,76.0,0.0,2.0
0,1.0,313,2,20,14,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,54.0,0.0,0.0
0,1.0,272,2,20,14,2,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,82.8,0.0,1.0
0,1.0,28,2,20,14,2,5,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,170.0,0.0,1.0
0,1.0,305,2,20,14,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,109.8,0.0,0.0
0,1.0,278,2,20,14,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,67.5,0.0,1.0
0,1.0,180,2,20,14,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,85.0,0.0,2.0
0,1.0,305,2,20,14,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,109.8,0.0,0.0
0,1.0,158,2,20,14,4,7,2,0,0,,2.0,0,0,0,3.0,0,0,243.0,0.0,0.0,50.85,0.0,0.0
0,0.0,3,2,20,15,1,0,1,0,0,1.0,1.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,0.0,0.0,0.0
0,1.0,41,2,20,15,1,1,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,104.0,0.0,1.0
0,1.0,41,2,20,15,1,1,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,119.0,0.0,1.0
0,1.0,284,2,20,15,1,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,82.8,0.0,1.0
0,1.0,60,2,20,15,1,5,2,0,0,2.0,2.0,0,0,0,,0,0,242.0,0.0,0.0,125.0,0.0,1.0
0,1.0,258,2,20,15,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,147.0,0.0,0.0,54.0,0.0,0.0
